Date,Department,Ma_nhom_NSP1,NSP1_Name,NSP2_Name,NSP1_Code,NSP2_Code,Deliver
2024-11-06,BH1,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,6818927757.0
2022-01-17,PXK,L2,2- SP Chất lượng cao,SP LED G20,A002,B016,692900000.0
2022-11-21,BH2,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,25516300.0
2024-05-20,BH2,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,217525200.0
2021-09-14,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,1034953600.0
2022-03-08,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,53388444.4
2022-11-19,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,344768160.0
2022-06-16,BH1,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,177402500.0
2022-08-29,BH2,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,239579200.0
2021-09-22,BH2,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,9590000.0
2021-04-15,BH1,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,4365483424.0
2020-11-26,BH2,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,5200000.0
2023-11-01,BH2,L1,1- SP Công nghệ nền,Ballat đèn Huỳnh quang,A001,B014,114000.0
2023-10-20,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,254000.0
2022-04-09,BH2,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,10000000.0
2021-02-18,BH2,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,51800000.0
2022-07-28,BH2,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,37593000.0
2020-08-05,BH1,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,1271919900.0
2024-11-07,PXK,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,605893392.0
2021-09-14,BH1,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,8533000.0
2023-11-27,BH1,L3,3- SP SMART,Sản phẩm nền tảng,A003,B018,203680000.0
2024-06-04,BH1,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,1602000.0
2022-06-25,BH2,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,32890800.0
2024-10-11,BH2,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,503209600.0
2024-11-11,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,1605802400.0
2021-04-22,BH2,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,5780200.0
2023-04-03,BH1,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,2502000.0
2023-09-07,BH2,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,58357600.0
2023-12-21,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,4231463144.0
2024-09-19,BH2,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,32750400.0
2023-09-18,BH2,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,4189900.0
2024-11-28,BH1,L5,5- SP IOT,IoT,A005,B013,31410917.8
2021-11-04,BH1,L1,1- SP Công nghệ nền,Ballat đèn Huỳnh quang,A001,B014,2700000.0
2022-06-04,BH2,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,47103884.0
2024-03-28,BH1,L5,5- SP IOT,IoT,A005,B013,3686111.0
2023-11-14,BH2,L6,6- KD DV & Trải nghiệm KH,KD DV & Trải nghiệm KH,A006,B017,13640000.0
2021-01-06,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,192796500.0
2021-12-22,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,423945400.2
2022-01-05,BH1,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,311490384.0
2025-01-04,BH1,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,4946000.0
2025-01-19,BH2,L1,1- SP Công nghệ nền,SP Khác,A001,B003,0.0
2021-09-25,BH2,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,5017200.0
2022-09-14,BH1,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,8538966508.0
2021-11-16,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,195192000.0
2022-09-20,BH2,L1,1- SP Công nghệ nền,SP Khác,A001,B003,896500.0
2023-08-24,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,124186244.0
2022-01-25,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,1164454690.0
2021-06-17,BH1,L5,5- SP IOT,IoT,A005,B013,936000.0
2024-12-25,BH2,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,118899200.0
2023-06-25,BH1,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,4348800.0
2021-12-08,BH2,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,10187200.0
2022-05-31,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,6250888656.0
2023-03-06,PXK,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,277713000.0
2021-05-10,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,529389680.0
2024-01-24,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,1514000.0
2022-04-08,BH2,L2,2- SP Chất lượng cao,Phích thể hiện nhiệt độ,A002,B010,1388000.0
2020-10-02,BH2,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,37363200.0
2023-04-12,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,565125243.9
2020-12-08,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,32736000.0
2020-11-20,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,10591300.0
2024-05-09,PXK,L2,2- SP Chất lượng cao,SP LED G20,A002,B016,1201023275.0
2023-12-09,BH2,L5,5- SP IOT,IoT,A005,B013,66382582.0
2021-06-12,BH2,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,224324500.0
2024-08-16,BH1,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,5440000.0
2021-08-19,BH2,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,640158636.4
2025-02-18,BH2,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,507122614.0
2024-09-07,BH2,L1,1- SP Công nghệ nền,SP Khác,A001,B003,13246000.0
2021-01-25,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,7741000.0
2024-05-29,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,433988000.0
2023-04-11,BH2,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,7050900.0
2020-09-14,PXK,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,1219796211.0
2022-11-11,BH2,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,60012300.0
2024-11-28,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,79480800.0
2023-08-02,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,99878700.0
2021-12-13,BH1,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,268497460.0
2023-06-10,BH2,L5,5- SP IOT,IoT,A005,B013,57279241.0
2024-10-12,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,165087200.0
2022-10-17,BH1,L3,3- SP SMART,Sản phẩm nền tảng,A003,B018,86268000.0
2020-10-20,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,194098000.0
2022-06-25,BH2,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,1908534560.0
2022-09-08,BH2,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,1549920840.0
2023-04-25,BH1,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,3282000.0
2020-11-29,BH1,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,77877600.0
2023-11-21,BH1,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,5670000.0
2023-05-23,BH1,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,31470900.0
2022-01-22,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,103447100.0
2022-07-26,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,594547995.5
2023-02-16,BH1,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,80895600.0
2023-10-24,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,463908700.0
2023-05-31,BH2,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,45747593.0
2020-10-12,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,925475000.0
2021-05-30,BH2,L1,1- SP Công nghệ nền,SP Khác,A001,B003,88618120.0
2024-09-16,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,267000.0
2023-11-02,BH1,L1,1- SP Công nghệ nền,Ballat đèn Huỳnh quang,A001,B014,4460000.0
2021-10-07,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,1016899300.0
2021-10-08,PXK,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,2076825256.0
2022-09-23,BH2,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,11230528.0
2022-08-05,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,3920000.0
2021-03-18,BH2,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,87342400.0
2023-08-31,BH2,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,1757758985.0
2023-04-01,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,792789980.0
2024-08-19,PXK,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,2135790.0
2022-08-25,BH2,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,21114500.0
2021-07-29,BH2,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,22701000.0
2021-09-03,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,5760000.0
2021-11-30,PXK,L2,2- SP Chất lượng cao,SP LED G20,A002,B016,685117387.5
2023-08-19,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,34763700.0
2023-08-30,BH2,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,627830431.0
2022-06-03,BH2,L1,1- SP Công nghệ nền,Ballat đèn Huỳnh quang,A001,B014,3990000.0
2021-08-31,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,1085647208.0
2024-06-04,BH1,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,18097400.0
2023-02-01,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,203906574.0
2021-12-22,BH1,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,311850.0
2022-08-25,BH2,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,18206800.0
2024-07-01,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,7949200.0
2021-01-13,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,228448560.0
2023-06-27,PXK,L2,2- SP Chất lượng cao,SP LED G20,A002,B016,1520510254.0
2024-03-13,BH2,L1,1- SP Công nghệ nền,SP Khác,A001,B003,9226000.0
2020-10-03,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,14164000.0
2020-07-25,BH1,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,69036300.0
2023-03-11,BH2,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,272218800.0
2024-01-03,PXK,L2,2- SP Chất lượng cao,SP LED G20,A002,B016,3228249111.0
2024-09-20,PXK,L2,2- SP Chất lượng cao,SP LED G20,A002,B016,1589872770.0
2021-09-14,BH2,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,140500000.0
2022-07-31,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,35605200.0
2022-01-18,BH2,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,411398408.9
2022-04-09,PXK,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,256914594.0
2022-03-18,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,222701666.7
2021-07-17,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,398626000.0
2022-12-10,BH2,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,19583940.0
2022-11-08,BH2,L2,2- SP Chất lượng cao,Phích thể hiện nhiệt độ,A002,B010,1041000.0
2021-07-28,BH1,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,44808000.0
2022-07-11,BH1,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,6918363723.0
2023-11-18,BH1,L2,2- SP Chất lượng cao,Phích thể hiện nhiệt độ,A002,B010,5686886.0
2021-09-15,BH2,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,8987500.0
2022-05-25,PXK,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,470858751.0
2022-02-28,BH2,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,19764500.0
2024-01-13,BH1,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,4373696219.0
2021-04-05,BH2,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,365983100.0
2022-11-14,BH2,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,224165800.0
2024-08-23,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,99423900.0
2021-07-24,BH2,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,6920000.0
2024-03-13,BH1,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,12318000.0
2024-09-27,BH1,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,604157034.0
2024-12-02,BH1,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,6106400.0
2022-10-26,BH1,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,16871977.5
2024-11-12,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,72868800.0
2021-01-12,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,951364200.0
2023-12-13,BH2,L1,1- SP Công nghệ nền,SP Khác,A001,B003,2465400.0
2024-09-16,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,276950412.0
2022-10-06,BH2,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,30262744.0
2024-12-21,BH1,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,151284200.0
2022-10-03,BH1,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,3072000.0
2022-05-27,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,48403200.0
2023-01-14,BH2,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,24911000.0
2024-05-28,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,48982600.0
2024-03-02,BH2,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,1850000.0
2023-05-23,BH2,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,92297200.0
2023-12-12,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,252383782.0
2021-05-06,BH2,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,32647000.0
2023-10-27,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,16093500.0
2020-12-02,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,150476100.0
2023-03-15,BH2,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,93279000.0
2023-03-29,BH2,L1,1- SP Công nghệ nền,SP Khác,A001,B003,601000.0
2022-10-21,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,169910100.0
2023-08-05,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,101784000.0
2024-03-28,BH2,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,166458800.0
2025-01-09,BH1,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,16548722.0
2023-06-23,BH2,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,495244840.0
2024-08-02,BH2,L1,1- SP Công nghệ nền,Ballat đèn Huỳnh quang,A001,B014,45600.0
2022-11-01,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,4847123120.0
2025-02-25,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,24135100.0
2024-11-26,BH2,L2,2- SP Chất lượng cao,Phích thể hiện nhiệt độ,A002,B010,15800420.0
2021-12-25,BH1,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,17236000.0
2020-10-14,BH2,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,178224000.0
2021-03-27,BH2,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,17130000.0
2024-11-30,BH2,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,159135400.0
2022-02-10,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,28816800.0
2024-04-19,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,64407600.0
2020-08-13,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,83893000.0
2024-07-02,BH2,L1,1- SP Công nghệ nền,Ballat đèn Huỳnh quang,A001,B014,4560000.0
2022-11-04,BH2,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,30890000.0
2021-10-11,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,1192302900.0
2025-01-23,BH2,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,3092000.0
2024-07-22,BH2,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,99179700.0
2021-08-24,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,528000.0
2020-12-05,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,77690810.0
2023-04-17,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,2303974800.0
2022-02-15,BH1,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,554269380.0
2021-09-07,BH2,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,158012420.0
2022-11-14,BH2,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,1035158451.0
2021-01-27,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,1442367290.0
2022-01-15,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,1218119760.0
2023-12-04,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,3986800.0
2025-01-21,BH1,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,343549549.0
2023-03-20,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,23720000.0
2021-06-09,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,51312400.0
2024-06-14,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,1934520952.0
2024-01-29,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,9732700.0
2022-03-12,BH1,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,445238888.0
2020-08-27,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,47367760.0
2024-08-28,BH1,L6,6- KD DV & Trải nghiệm KH,KD DV & Trải nghiệm KH,A006,B017,3006000.0
2023-05-17,BH2,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,1432378.0
2024-06-03,BH2,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,13030800.0
2022-10-31,BH1,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,206051030.0
2023-08-04,BH2,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,1925000.0
2020-09-28,PXK,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,558873600.0
2021-06-28,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,174855900.0
2023-07-24,BH2,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,19870900.0
2024-08-09,PXK,L2,2- SP Chất lượng cao,SP LED G20,A002,B016,2647806170.0
2025-01-06,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,38344200.0
2022-08-08,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,1535000.0
2022-12-20,BH2,L5,5- SP IOT,IoT,A005,B013,10836298.0
2023-03-13,BH1,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,67290000.0
2022-12-29,BH2,L6,6- KD DV & Trải nghiệm KH,KD DV & Trải nghiệm KH,A006,B017,7800000.0
2022-03-22,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,167409800.0
2024-10-09,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,25785400.0
2022-03-14,BH1,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,463236940.0
2022-01-12,BH2,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,8371200.0
2024-11-21,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,8225194500.0
2021-11-10,PXK,L2,2- SP Chất lượng cao,SP LED G20,A002,B016,63506250.0
2020-07-14,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,3319000.0
2023-03-02,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,23916600.0
2024-10-15,BH1,L5,5- SP IOT,IoT,A005,B013,40788018.2
2023-12-30,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,3501000.0
2022-10-17,BH1,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,96600000.0
2021-04-30,BH2,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,131607710.0
2021-09-12,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,93385080.0
2022-05-04,BH1,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,3940000.0
2022-03-24,BH2,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,94446000.0
2025-02-20,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,110800100.0
2022-04-30,BH2,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,18032000.0
2021-03-20,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,374430692.0
2022-05-27,BH2,L4,4- SP LOCAL,Local,A004,B019,1000000.0
2022-04-14,BH2,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,13454000.0
2021-10-09,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,3177518642.0
2023-08-27,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,2385000.0
2024-10-12,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,1374676460.0
2024-03-13,PXK,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,842392089.0
2021-04-15,BH2,,,,,,27000.0
2024-04-12,BH2,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,115610400.0
2022-07-13,BH2,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,82459800.0
2021-10-07,BH2,L1,1- SP Công nghệ nền,SP Khác,A001,B003,11000.0
2024-05-16,BH2,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,104147600.0
2024-09-19,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,5796000.0
2022-07-31,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,264156000.0
2023-09-05,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,107412100.0
2023-11-18,BH2,L2,2- SP Chất lượng cao,Phích thể hiện nhiệt độ,A002,B010,435000.0
2021-04-01,BH1,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,3488242220.0
2024-05-06,BH2,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,68355000.0
2025-02-17,BH2,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,13827000.0
2023-05-24,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,9696600.0
2022-11-02,BH1,L2,2- SP Chất lượng cao,Phích thể hiện nhiệt độ,A002,B010,1581800.0
2023-06-27,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,15349400.0
2024-08-24,BH2,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,32226900.0
2022-10-21,BH2,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,24542801.0
2024-04-20,BH1,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,13111094.52
2022-12-28,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,7105600.0
2024-03-18,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,318494700.0
2022-11-18,PXK,L2,2- SP Chất lượng cao,SP LED G20,A002,B016,822424512.0
2022-09-07,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,2529192132.0
2024-08-13,BH1,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,536000.0
2023-06-14,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,275959600.0
2024-11-25,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,1384109800.0
2022-06-24,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,312266000.0
2022-02-11,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,148516000.0
2024-12-06,BH2,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,337311000.0
2022-12-08,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,1572982628.0
2024-05-02,BH2,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,18809600.0
