Date,Department,Ma_nhom_NSP1,NSP1_Name,NSP2_Name,NSP1_Code,NSP2_Code,Deliver,Deliver_Plan,Plan_Type,Created_At
12/9/2021,BH2,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,604436520,,,18:26.0
2/22/2021,BH2,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,165329080,,,18:26.0
9/23/2021,BH1,L2,2- SP Ch?t l??ng cao,S?n ph?m CTDA,A002,B002,255954600,,,18:26.0
12/29/2024,BH2,L2,2- SP Ch?t l??ng cao,S?n ph?m CTDA,A002,B002,561680,,,18:26.0
9/29/2024,BH1,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,3780000,,,18:26.0
3/19/2023,BH1,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,298557600,,,18:26.0
7/28/2022,BH2,L1,1- SP Công ngh? n?n,Ballat ?èn Hu?nh quang,A001,B014,22547200,,,18:26.0
8/8/2024,BH1,L1,1- SP Công ngh? n?n,Ballat ?èn Hu?nh quang,A001,B014,1860100,,,18:26.0
5/22/2024,BH2,L5,5- SP IOT,IoT,A005,B013,10814075,,,18:26.0
7/17/2021,BH1,L3,3- SP SMART,Thi?t b? ?i?u khi?n,A003,B015,26160550,,,18:26.0
7/28/2024,BH1,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,4700000,,,18:26.0
9/6/2024,BH1,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,44796162,,,18:26.0
4/7/2022,BH2,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,273938400,,,18:26.0
7/26/2021,BH2,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,27674400,,,18:26.0
1/23/2024,PXK,L2,2- SP Ch?t l??ng cao,SP LED G20,A002,B016,636061900.2,,,18:26.0
4/16/2024,BH2,L2,2- SP Ch?t l??ng cao,S?n ph?m CTDA,A002,B002,18809700,,,18:26.0
8/30/2023,BH1,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,261845999,,,18:26.0
7/21/2022,BH2,L2,2- SP Ch?t l??ng cao,S?n ph?m CTDA,A002,B002,22102000,,,18:26.0
11/24/2022,BH1,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,780883815.2,,,18:26.0
1/26/2024,BH1,L3,3- SP SMART,Thi?t b? ?i?u khi?n,A003,B015,68388229.65,,,18:26.0
7/14/2023,BH2,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,9611100,,,18:26.0
2/4/2021,BH1,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,64385800,,,18:26.0
9/13/2024,BH2,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,55315000,,,18:26.0
12/13/2024,BH2,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,7337453000,,,18:26.0
9/17/2022,BH1,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,1355907.41,,,18:26.0
12/26/2021,BH2,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,119604000,,,18:26.0
12/3/2024,BH2,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,37511000,,,18:26.0
10/26/2024,BH1,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,3350000,,,18:26.0
10/20/2020,BH1,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,40301000,,,18:26.0
1/18/2022,BH2,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,18290000,,,18:26.0
3/7/2022,BH2,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,11948000,,,18:26.0
11/10/2024,BH1,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,102147000,,,18:26.0
1/29/2024,BH1,L5,5- SP IOT,IoT,A005,B013,31583139.1,,,18:26.0
4/5/2024,BH1,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,1870000,,,18:26.0
10/15/2021,BH1,L3,3- SP SMART,Thi?t b? ?i?u khi?n,A003,B015,10889800,,,18:26.0
12/20/2022,BH2,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,45827004,,,18:26.0
1/29/2022,BH1,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,6519000,,,18:26.0
12/5/2024,PXK,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,951735840,,,18:26.0
8/29/2024,BH1,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,86347700,,,18:26.0
7/17/2023,BH1,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,125066780,,,18:26.0
11/13/2023,BH1,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,184444656,,,18:26.0
7/26/2023,BH1,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,72997500,,,18:26.0
9/24/2021,BH1,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,4989143355,,,18:26.0
12/1/2022,BH2,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,177813356,,,18:26.0
1/15/2025,BH1,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,615869632.4,,,18:26.0
12/14/2023,BH2,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,39840000,,,18:26.0
11/16/2023,BH2,L1,1- SP Công ngh? n?n,Ballat ?èn Hu?nh quang,A001,B014,2280000,,,18:26.0
1/28/2024,BH1,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,3708000,,,18:26.0
5/6/2024,BH1,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,1125157330,,,18:26.0
10/1/2023,TMND,L5,5- SP IOT,IoT,A005,B013,,1082806000,Thang,18:26.0
9/15/2020,BH1,L2,2- SP Ch?t l??ng cao,S?n ph?m CTDA,A002,B002,61890000,,,18:26.0
9/28/2023,BH1,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,21550000,,,18:26.0
1/3/2022,BH2,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,34643100,,,18:26.0
8/31/2022,BH1,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,20952000,,,18:26.0
8/10/2023,PXK,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,28946808,,,18:26.0
2/11/2022,BH2,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,3250000,,,18:26.0
6/5/2021,BH1,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,290097200,,,18:26.0
7/13/2022,BH2,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,4145000,,,18:26.0
2/10/2022,BH2,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,281638400,,,18:26.0
5/31/2021,BH1,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,41454000,,,18:26.0
8/16/2024,BH1,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,2110525368,,,18:26.0
12/22/2023,PXK,L2,2- SP Ch?t l??ng cao,SP LED G20,A002,B016,383915012.5,,,18:26.0
7/1/2024,CTY,L5,5- SP IOT,IoT,A005,B013,,,Quy,18:26.0
12/16/2022,PXK,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,5083440,,,18:26.0
10/6/2021,BH2,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,10180500,,,18:26.0
11/17/2021,BH2,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,315000,,,18:26.0
2/24/2024,BH1,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,16027300,,,18:26.0
12/4/2023,BH2,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,495103100,,,18:26.0
5/11/2023,BH2,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,15180000,,,18:26.0
6/14/2023,BH2,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,69628900,,,18:26.0
10/2/2023,BH1,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,131956535.2,,,18:26.0
10/31/2024,BH2,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,234954556,,,18:26.0
2/14/2025,BH1,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,355609059.9,,,18:26.0
4/8/2023,BH1,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,274197600,,,18:26.0
6/15/2021,PXK,L2,2- SP Ch?t l??ng cao,SP LED G20,A002,B016,2862527389,,,18:26.0
1/1/2024,BH2,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,3450000,,,18:26.0
10/26/2020,BH2,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,2940000,,,18:26.0
2/22/2021,BH1,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,840723130,,,18:26.0
9/4/2021,BH1,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,29105200,,,18:26.0
7/17/2023,BH2,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,16384500,,,18:26.0
7/29/2020,BH1,L2,2- SP Ch?t l??ng cao,S?n ph?m CTDA,A002,B002,13468800,,,18:26.0
12/2/2023,BH2,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,241868120,,,18:26.0
7/31/2024,BH2,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,3966638,,,18:26.0
1/7/2023,BH2,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,3694900048,,,18:26.0
6/18/2024,BH2,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,3957811960,,,18:26.0
8/4/2021,BH2,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,11965600,,,18:26.0
10/17/2022,BH1,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,189051800,,,18:26.0
12/5/2024,BH1,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,43471200,,,18:26.0
8/21/2024,BH1,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,652417860,,,18:26.0
5/16/2023,BH2,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,204587400,,,18:26.0
5/30/2022,BH1,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,15539756,,,18:26.0
7/31/2024,BH2,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,381500,,,18:26.0
12/17/2020,BH2,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,108091380,,,18:26.0
9/5/2022,BH2,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,3069734710,,,18:26.0
10/28/2024,BH1,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,17526300,,,18:26.0
11/23/2023,BH2,L3,3- SP SMART,Thi?t b? ?i?u khi?n,A003,B015,21426700,,,18:26.0
6/20/2024,BH2,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,1090458100,,,18:26.0
11/1/2021,BH2,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,613137160,,,18:26.0
5/20/2024,BH2,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,93542200,,,18:26.0
2/23/2024,BH2,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,177228200,,,18:26.0
11/28/2023,BH1,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,657684597,,,18:26.0
6/1/2022,BH2,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,947854220,,,18:26.0
3/25/2024,BH2,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,1426000,,,18:26.0
11/4/2021,BH1,L3,3- SP SMART,Thi?t b? ?i?u khi?n,A003,B015,12784400,,,18:26.0
3/1/2022,BH2,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,5073411000,,,18:26.0
3/29/2022,BH1,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,81730000,,,18:26.0
11/1/2024,BH1,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,,,Thang,18:26.0
4/6/2023,PXK,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,434880520,,,18:26.0
11/23/2022,BH2,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,34059600,,,18:26.0
9/24/2024,BH2,L5,5- SP IOT,IoT,A005,B013,8568642.9,,,18:26.0
2/3/2022,BH2,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,34329600,,,18:26.0
12/21/2024,BH2,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,344657876,,,18:26.0
2/14/2022,BH2,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,46613000,,,18:26.0
6/21/2023,BH2,L2,2- SP Ch?t l??ng cao,Phích th? hi?n nhi?t ??,A002,B010,1388000,,,18:26.0
8/17/2024,PXK,L2,2- SP Ch?t l??ng cao,SP LED G20,A002,B016,2054409856,,,18:26.0
6/10/2022,BH2,L5,5- SP IOT,IoT,A005,B013,10396000,,,18:26.0
3/14/2023,BH1,L2,2- SP Ch?t l??ng cao,S?n ph?m CTDA,A002,B002,48373359.77,,,18:26.0
9/28/2021,BH2,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,696196028,,,18:26.0
9/25/2024,BH2,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,6637461244,,,18:26.0
6/18/2024,BH2,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,23332400,,,18:26.0
12/2/2021,BH1,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,21185000,,,18:26.0
2/15/2023,BH2,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,530270800,,,18:26.0
10/18/2024,BH1,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,7875000,,,18:26.0
1/6/2022,BH2,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,442663540,,,18:26.0
3/8/2023,BH1,L2,2- SP Ch?t l??ng cao,Phích th? hi?n nhi?t ??,A002,B010,1390000,,,18:26.0
12/28/2021,BH2,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,3100000,,,18:26.0
8/24/2023,BH2,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,97155100,,,18:26.0
8/24/2020,BH1,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,74298100,,,18:26.0
9/15/2022,BH2,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,5941712,,,18:26.0
6/1/2024,BH2,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,7018296,,,18:26.0
10/25/2022,BH2,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,4035000,,,18:26.0
8/23/2021,BH1,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,43481800,,,18:26.0
7/30/2022,BH2,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,8422730752,,,18:26.0
8/8/2020,BH1,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,39526000,,,18:26.0
7/24/2022,BH2,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,0,,,18:26.0
1/20/2025,PXK,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,39609198.72,,,18:26.0
10/20/2020,BH2,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,52191360,,,18:26.0
11/12/2020,BH1,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,28340900,,,18:26.0
1/6/2023,BH1,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,4130000,,,18:26.0
10/24/2023,PXK,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,712022400,,,18:26.0
2/12/2025,BH1,L5,5- SP IOT,IoT,A005,B013,134717800,,,18:26.0
11/18/2020,BH1,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,4270000,,,18:26.0
3/20/2021,BH2,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,1240000,,,18:26.0
2/25/2022,BH1,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,396000,,,18:26.0
7/2/2021,BH2,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,12044400,,,18:26.0
1/27/2022,BH2,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,830000,,,18:26.0
6/17/2024,BH2,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,9350900,,,18:26.0
7/14/2021,BH1,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,754000,,,18:26.0
2/23/2023,BH1,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,328844215,,,18:26.0
7/27/2022,PXK,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,1282327680,,,18:26.0
3/3/2022,BH1,L2,2- SP Ch?t l??ng cao,S?n ph?m CTDA,A002,B002,26303880,,,18:26.0
3/3/2022,BH2,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,50403000,,,18:26.0
7/29/2024,BH2,L6,6- KD DV & Tr?i nghi?m KH,KD DV & Tr?i nghi?m KH,A006,B017,1738890,,,18:26.0
12/23/2023,BH2,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,29237000,,,18:26.0
11/28/2020,BH2,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,53000000,,,18:26.0
4/20/2024,BH2,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,869671200,,,18:26.0
2/7/2025,BH2,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,7565000,,,18:26.0
1/27/2022,BH1,L2,2- SP Ch?t l??ng cao,Phích th? hi?n nhi?t ??,A002,B010,995600,,,18:26.0
7/16/2024,BH2,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,480600,,,18:26.0
7/20/2023,BH2,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,196251900,,,18:26.0
3/4/2021,BH1,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,213597080,,,18:26.0
3/17/2023,BH1,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,8520000,,,18:26.0
8/6/2022,BH1,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,3573000,,,18:26.0
7/27/2020,BH1,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,21986500,,,18:26.0
8/23/2022,BH1,L2,2- SP Ch?t l??ng cao,S?n ph?m CTDA,A002,B002,13728783.45,,,18:26.0
12/1/2022,BH1,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,3460000,,,18:26.0
1/3/2022,BH2,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,144872400,,,18:26.0
7/3/2024,PXK,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,1586390149,,,18:26.0
2/10/2025,BH1,L3,3- SP SMART,Thi?t b? ?i?u khi?n,A003,B015,65228800,,,18:26.0
10/20/2020,BH2,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,109154400,,,18:26.0
9/28/2024,BH1,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,47988800,,,18:26.0
4/26/2021,BH2,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,8190800,,,18:26.0
3/25/2022,BH2,L5,5- SP IOT,IoT,A005,B013,4956000,,,18:26.0
8/22/2022,PXK,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,1244921720,,,18:26.0
6/5/2024,BH1,L5,5- SP IOT,IoT,A005,B013,16474891.61,,,18:26.0
9/18/2022,BH1,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,115234400,,,18:26.0
7/12/2024,BH2,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,634971300,,,18:26.0
10/1/2023,PXK,L1,1- SP Công ngh? n?n,,A001,,,-1000,Thang,18:26.0
12/21/2023,BH1,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,8846666.675,,,18:26.0
5/4/2024,BH1,L5,5- SP IOT,IoT,A005,B013,101505000,,,18:26.0
11/25/2021,BH2,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,6892000,,,18:26.0
6/24/2021,PXK,L2,2- SP Ch?t l??ng cao,SP LED G20,A002,B016,1481232000,,,18:26.0
7/23/2024,BH1,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,0,,,18:26.0
8/12/2023,BH1,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,9126300,,,18:26.0
9/30/2020,BH2,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,794615360,,,18:26.0
6/9/2021,PXK,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,603973314,,,18:26.0
6/3/2024,BH2,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,4071700,,,18:26.0
1/20/2025,PXK,L2,2- SP Ch?t l??ng cao,SP LED G20,A002,B016,10171560885,,,18:26.0
3/26/2024,BH2,L2,2- SP Ch?t l??ng cao,Phích th? hi?n nhi?t ??,A002,B010,420000,,,18:26.0
3/9/2022,BH2,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,392541800,,,18:26.0
10/25/2022,BH2,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,85116600,,,18:26.0
7/26/2023,BH2,L3,3- SP SMART,Thi?t b? ?i?u khi?n,A003,B015,37734075,,,18:26.0
7/24/2024,BH1,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,14080000,,,18:26.0
10/3/2022,BH1,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,67258500,,,18:26.0
5/7/2022,BH1,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,1962977610,,,18:26.0
12/28/2022,PXK,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,2548675800,,,18:26.0
6/23/2021,BH1,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,43816100,,,18:26.0
4/27/2023,BH2,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,294215760,,,18:26.0
8/9/2022,BH1,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,119304000,,,18:26.0
7/7/2021,BH1,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,170099440,,,18:26.0
3/12/2024,BH2,L2,2- SP Ch?t l??ng cao,S?n ph?m CTDA,A002,B002,38425100,,,18:26.0
1/2/2021,BH2,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,10500000,,,18:26.0
1/29/2021,BH2,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,24680000,,,18:26.0
5/16/2024,BH1,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,95361938,,,18:26.0
5/10/2023,BH2,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,3176288350,,,18:26.0
4/5/2021,BH1,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,64714000,,,18:26.0
9/17/2022,BH1,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,4674915857,,,18:26.0
10/11/2021,BH2,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,23478600,,,18:26.0
7/8/2024,BH2,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,63361900,,,18:26.0
6/22/2024,BH2,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,110826580,,,18:26.0
11/24/2022,BH1,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,4068000,,,18:26.0
2/25/2021,BH2,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,27954600,,,18:26.0
6/19/2021,BH1,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,142300,,,18:26.0
6/6/2023,BH1,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,110510300,,,18:26.0
6/7/2022,BH2,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,13437000,,,18:26.0
6/10/2021,BH1,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,3550374210,,,18:26.0
1/20/2022,BH2,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,145269000,,,18:26.0
4/9/2021,BH2,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,1770885000,,,18:26.0
9/3/2024,BH2,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,1647500,,,18:26.0
12/9/2021,BH2,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,1636561000,,,18:26.0
4/23/2021,BH1,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,1300800,,,18:26.0
2/6/2024,BH1,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,34777011.08,,,18:26.0
2/7/2024,BH1,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,69737400,,,18:26.0
1/3/2024,BH1,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,231485790,,,18:26.0
11/15/2022,BH1,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,33593200,,,18:26.0
11/29/2024,BH1,L3,3- SP SMART,Thi?t b? ?i?u khi?n,A003,B015,30637500,,,18:26.0
5/4/2023,BH2,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,182845300,,,18:26.0
7/16/2020,BH1,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,10189800,,,18:26.0
7/12/2024,BH2,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,181273600,,,18:26.0
10/11/2024,BH2,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,596781900,,,18:26.0
11/17/2021,BH1,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,410286200,,,18:26.0
2/17/2024,BH2,L2,2- SP Ch?t l??ng cao,S?n ph?m CTDA,A002,B002,1476000,,,18:26.0
1/7/2025,BH2,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,264893715,,,18:26.0
10/27/2024,BH1,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,115280600,,,18:26.0
2/18/2025,BH2,L2,2- SP Ch?t l??ng cao,Phích th? hi?n nhi?t ??,A002,B010,1740000,,,18:26.0
3/11/2021,BH1,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,3661606680,,,18:26.0
11/1/2023,PXK,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,39199200,,,18:26.0
8/15/2022,BH2,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,24151792,,,18:26.0
10/24/2022,BH2,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,59407500,,,18:26.0
8/20/2022,BH2,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,3357036,,,18:26.0
8/13/2021,BH1,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,37990000,,,18:26.0
4/6/2021,BH2,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,49383000,,,18:26.0
9/13/2022,BH2,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,4919144519,,,18:26.0
9/18/2024,BH2,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,5939616560,,,18:26.0
4/13/2021,BH1,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,65326000,,,18:26.0
3/16/2021,BH1,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,6139800,,,18:26.0
4/14/2023,BH2,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,285390100,,,18:26.0
3/22/2023,BH1,L3,3- SP SMART,Thi?t b? ?i?u khi?n,A003,B015,94632000,,,18:26.0
